0   0   300
1   0   300
2   0   300
3   0   300
4   0   300
5   0   300
6   0   300
7   0   300
8   0   300
9   0   300
10   0   300
11   0   300
12   0   300
13   0   300
14   0   300
15   0   300
16   0   300
17   0   300
18   0   300
19   0   300
20   0   300
21   0   300
22   0   300
23   0   300
24   0   300
25   0   300
26   0   300
27   0   300
28   0   300
29   0   300
30   0   300
0   1   300
1   1   300.074353405749
2   1   300.14889021168227
3   1   300.2237291422092
4   1   300.2988597403343
5   1   300.37407902451287
6   1   300.44893194284856
7   1   300.5226606587586
8   1   300.5941706135289
9   1   300.66202414320014
10   1   300.72447408464296
11   1   300.7795486665344
12   1   300.8251932206744
13   1   300.85946273466936
14   1   300.88074302040474
15   1   300.887961874209
16   1   300.88074302040474
17   1   300.85946273466936
18   1   300.8251932206744
19   1   300.7795486665344
20   1   300.72447408464296
21   1   300.66202414320014
22   1   300.5941706135289
23   1   300.5226606587586
24   1   300.44893194284856
25   1   300.37407902451287
26   1   300.2988597403343
27   1   300.2237291422092
28   1   300.14889021168227
29   1   300.074353405749
30   1   300
0   2   300
1   2   300.14889021168227
2   2   300.298206403751
3   2   300.4482452026566
4   2   300.59904404013423
5   2   300.75025198433246
6   2   300.9010057489116
7   2   301.0498204277088
8   2   301.19451091463264
9   2   301.33216672660484
10   2   301.4592078845456
11   2   301.57154905716624
12   2   301.6648887925888
13   2   301.7351166247262
14   2   301.7787937837564
15   2   301.79362249128604
16   2   301.7787937837564
17   2   301.7351166247262
18   2   301.6648887925888
19   2   301.57154905716624
20   2   301.4592078845456
21   2   301.33216672660484
22   2   301.19451091463264
23   2   301.0498204277088
24   2   300.9010057489116
25   2   300.75025198433246
26   2   300.59904404013423
27   2   300.4482452026566
28   2   300.298206403751
29   2   300.14889021168227
30   2   300
0   3   300
1   3   300.22372914220915
2   3   300.4482452026566
3   3   300.67414188994974
4   3   300.9016236949364
5   3   301.13030669705415
6   3   301.35902085506206
7   3   301.5856264557575
8   3   301.8068683273148
9   3   302.0183042717716
10   3   302.2143559539845
11   3   302.38853527065527
12   3   302.5338879675876
13   3   302.64365909928296
14   3   302.71211776395904
15   3   302.73539408101567
16   3   302.71211776395904
17   3   302.64365909928296
18   3   302.5338879675876
19   3   302.38853527065527
20   3   302.2143559539845
21   3   302.0183042717716
22   3   301.8068683273148
23   3   301.5856264557575
24   3   301.35902085506206
25   3   301.13030669705415
26   3   300.9016236949364
27   3   300.67414188994974
28   3   300.4482452026566
29   3   300.22372914220915
30   3   300
0   4   300
1   4   300.29885974033425
2   4   300.59904404013423
3   4   300.9016236949364
4   4   301.2071544391808
5   4   301.5154035238484
6   4   301.82506603790046
7   4   302.1334838195509
8   4   302.43639626408867
9   4   302.7277742447707
10   4   302.99981291854556
11   4   303.2431782602612
12   4   303.44759993428204
13   4   303.60285691259145
14   4   303.7000923665563
15   4   303.7332280922144
16   4   303.7000923665563
17   4   303.60285691259145
18   4   303.44759993428204
19   4   303.2431782602612
20   4   302.99981291854556
21   4   302.7277742447707
22   4   302.43639626408867
23   4   302.1334838195509
24   4   301.82506603790046
25   4   301.5154035238484
26   4   301.2071544391808
27   4   300.9016236949364
28   4   300.59904404013423
29   4   300.29885974033425
30   4   300
0   5   300
1   5   300.37407902451287
2   5   300.75025198433246
3   5   301.1303066970541
4   5   301.51540352384836
5   5   301.9057264786936
6   5   302.30010131732877
7   5   302.6955881113546
8   5   303.0870778232117
9   5   303.4669561582028
10   5   303.82494341240385
11   5   304.1482682111199
12   5   304.4223624939522
13   5   304.6322296491897
14   5   304.76447790593267
15   5   304.8096968756007
16   5   304.76447790593267
17   5   304.6322296491897
18   5   304.4223624939522
19   5   304.1482682111199
20   5   303.82494341240385
21   5   303.4669561582028
22   5   303.0870778232117
23   5   302.6955881113546
24   5   302.30010131732877
25   5   301.9057264786936
26   5   301.51540352384836
27   5   301.1303066970541
28   5   300.75025198433246
29   5   300.37407902451287
30   5   300
0   6   300
1   6   300.4489319428485
2   6   300.90100574891153
3   6   301.35902085506206
4   6   301.82506603790046
5   6   302.30010131732877
6   6   302.7834710627684
7   6   303.2723413999907
8   6   303.7610798449279
9   6   304.24064074461415
10   6   304.698094354373
11   6   305.11654008096025
12   6   305.47575077653113
13   6   305.7539297435516
14   6   305.93078264092173
15   6   305.9915531705746
16   6   305.93078264092173
17   6   305.7539297435516
18   6   305.47575077653113
19   6   305.11654008096025
20   6   304.698094354373
21   6   304.24064074461415
22   6   303.7610798449279
23   6   303.2723413999907
24   6   302.7834710627684
25   6   302.30010131732877
26   6   301.82506603790046
27   6   301.35902085506206
