0   0   300
1   0   300
2   0   300
3   0   300
4   0   300
5   0   300
6   0   300
7   0   300
8   0   300
9   0   300
10   0   300
11   0   300
12   0   300
13   0   300
14   0   300
15   0   300
16   0   300
17   0   300
18   0   300
19   0   300
20   0   300
21   0   300
22   0   300
23   0   300
24   0   300
25   0   300
26   0   300
27   0   300
28   0   300
29   0   300
30   0   300
0   1   300
1   1   300.07752657495456
2   1   300.15518895458183
3   1   300.23305972506
4   1   300.31108516233303
5   1   300.38902321034254
6   1   300.466385103984
7   1   300.54238559601316
8   1   300.61590964291526
9   1   300.6855062263486
10   1   300.7494216480048
11   1   300.8056835266102
12   1   300.8522410332585
13   1   300.8871554963421
14   1   300.90881939817064
15   1   300.91616551230607
16   1   300.90881939817064
17   1   300.8871554963421
18   1   300.8522410332585
19   1   300.8056835266102
20   1   300.7494216480048
21   1   300.6855062263486
22   1   300.61590964291526
23   1   300.54238559601316
24   1   300.466385103984
25   1   300.38902321034254
26   1   300.31108516233303
27   1   300.23305972506
28   1   300.15518895458183
29   1   300.07752657495456
30   1   300
0   2   300
1   2   300.1551889545819
2   2   300.31070865939904
3   2   300.4667634260981
4   2   300.6233041224409
5   2   300.7799016673996
6   2   300.93562541804994
7   2   301.08893584896754
8   2   301.2376073005992
9   2   301.37870330158796
10   2   301.50863190281353
11   2   301.62330805831283
12   2   301.71843983795924
13   2   301.7899314481621
14   2   301.8343592898837
15   2   301.84943684338657
16   2   301.8343592898837
17   2   301.7899314481621
18   2   301.71843983795924
19   2   301.62330805831283
20   2   301.50863190281353
21   2   301.37870330158796
22   2   301.2376073005992
23   2   301.08893584896754
24   2   300.93562541804994
25   2   300.7799016673996
26   2   300.6233041224409
27   2   300.4667634260981
28   2   300.31070865939904
29   2   300.1551889545819
30   2   300
0   3   300
1   3   300.23305972506
2   3   300.4667634260981
3   3   300.70156623748926
4   3   300.9375427094944
5   3   301.1741916573975
6   3   301.41024211548086
7   3   301.6434728589531
8   3   301.8705688233345
9   3   302.0870505321925
10   3   302.2873243877459
11   3   302.464906499196
12   3   302.6128616373336
13   3   302.72446209130624
14   3   302.79400459982634
15   3   302.8176396952351
16   3   302.79400459982634
17   3   302.72446209130624
18   3   302.6128616373336
19   3   302.464906499196
20   3   302.2873243877459
21   3   302.0870505321925
22   3   301.8705688233345
23   3   301.6434728589531
24   3   301.41024211548086
25   3   301.1741916573975
26   3   300.9375427094944
27   3   300.70156623748926
28   3   300.4667634260981
29   3   300.23305972506
30   3   300
0   4   300
1   4   300.3110851623331
2   4   300.6233041224409
3   4   300.9375427094943
4   4   301.25418317798255
5   4   301.572836244566
6   4   301.89206246004153
7   4   302.2090955074163
8   4   302.5195963699048
9   4   302.8174890940569
10   4   303.0949533099011
11   4   303.34266769958253
12   4   303.55039651781453
13   4   303.7079655462769
14   4   303.80656489084123
15   4   303.8401509916123
16   4   303.80656489084123
17   4   303.7079655462769
18   4   303.55039651781453
19   4   303.34266769958253
20   4   303.0949533099011
21   4   302.8174890940569
22   4   302.5195963699048
23   4   302.2090955074163
24   4   301.89206246004153
25   4   301.572836244566
26   4   301.25418317798255
27   4   300.9375427094943
28   4   300.6233041224409
29   4   300.3110851623331
30   4   300
0   5   300
1   5   300.38902321034254
2   5   300.77990166739966
3   5   301.1741916573975
4   5   301.5728362445661
5   5   301.97582327186603
6   5   302.38180999284134
7   5   302.78772157757675
8   5   303.18835259124467
9   5   303.57603408750276
10   5   303.94047414099276
11   5   304.26892858914266
12   5   304.54688819128984
13   5   304.75943344343693
14   5   304.8932498353309
15   5   304.9389844181353
16   5   304.8932498353309
17   5   304.75943344343693
18   5   304.54688819128984
19   5   304.26892858914266
20   5   303.94047414099276
21   5   303.57603408750276
22   5   303.18835259124467
23   5   302.78772157757675
24   5   302.38180999284134
25   5   301.97582327186603
26   5   301.5728362445661
27   5   301.1741916573975
28   5   300.77990166739966
29   5   300.38902321034254
30   5   300
0   6   300
1   6   300.466385103984
2   6   300.93562541804994
3   6   301.41024211548097
4   6   301.8920624600416
5   6   302.38180999284134
6   6   302.87862574182793
7   6   303.3795133449225
8   6   303.87872561596083
9   6   304.36715542037985
10   6   304.83186750688964
11   6   305.2560100561631
12   6   305.61945056876505
13   6   305.9005156120691
14   6   306.07903611567474
15   6   306.1403506338928
16   6   306.07903611567474
17   6   305.9005156120691
18   6   305.61945056876505
19   6   305.2560100561631
20   6   304.83186750688964
21   6   304.36715542037985
22   6   303.87872561596083
23   6   303.3795133449225
24   6   302.87862574182793
25   6   302.38180999284134
26   6   301.8920624600416
27   6   301.41024211548097
