0   0   300
1   0   300
2   0   300
3   0   300
4   0   300
5   0   300
6   0   300
7   0   300
8   0   300
9   0   300
10   0   300
11   0   300
12   0   300
13   0   300
14   0   300
15   0   300
16   0   300
17   0   300
18   0   300
19   0   300
20   0   300
21   0   300
22   0   300
23   0   300
24   0   300
25   0   300
26   0   300
27   0   300
28   0   300
29   0   300
30   0   300
0   1   300
1   1   300.0565583296964
2   1   300.1135613313907
3   1   300.1713814812837
4   1   300.2302472040045
5   1   300.29017256012395
6   1   300.35089140095016
7   1   300.4118014192964
8   1   300.47192654853944
9   1   300.5299090777578
10   1   300.5840445078792
11   1   300.6323708804662
12   1   300.67281817548826
13   1   300.7034112410083
14   1   300.7225026869458
15   1   300.72899505513425
16   1   300.7225026869458
17   1   300.7034112410083
18   1   300.67281817548826
19   1   300.6323708804662
20   1   300.5840445078792
21   1   300.5299090777578
22   1   300.47192654853944
23   1   300.4118014192964
24   1   300.35089140095016
25   1   300.29017256012395
26   1   300.2302472040045
27   1   300.1713814812837
28   1   300.1135613313907
29   1   300.0565583296964
30   1   300
0   2   300
1   2   300.11356133139077
2   2   300.2280716354951
3   2   300.3443354724725
4   2   300.4628683920972
5   2   300.58375369476624
6   2   300.70650560510387
7   2   300.8299491790866
8   2   300.95213393215687
9   2   301.07030515053015
10   2   301.1809618524913
11   2   301.2800296778638
12   2   301.363165887779
13   2   301.42618832061765
14   2   301.4655813206681
15   2   301.47898913561914
16   2   301.4655813206681
17   2   301.42618832061765
18   2   301.363165887779
19   2   301.2800296778638
20   2   301.1809618524913
21   2   301.07030515053015
22   2   300.95213393215687
23   2   300.8299491790866
24   2   300.70650560510387
25   2   300.58375369476624
26   2   300.4628683920972
27   2   300.3443354724725
28   2   300.2280716354951
29   2   300.11356133139077
30   2   300
0   3   300
1   3   300.1713814812837
2   3   300.3443354724725
3   3   300.52021867967346
4   3   300.6999537591191
5   3   300.8838087254907
6   3   301.0711794215554
7   3   301.2603888286361
8   3   301.44852838088684
9   3   301.631379743495
10   3   301.80346758292137
11   3   301.95829849703466
12   3   302.08882908389455
13   3   302.1881669076199
14   3   302.25043778107374
15   3   302.2716647030232
16   3   302.25043778107374
17   3   302.1881669076199
18   3   302.08882908389455
19   3   301.95829849703466
20   3   301.80346758292137
21   3   301.631379743495
22   3   301.44852838088684
23   3   301.2603888286361
24   3   301.0711794215554
25   3   300.8838087254907
26   3   300.6999537591191
27   3   300.52021867967346
28   3   300.3443354724725
29   3   300.1713814812837
30   3   300
0   4   300
1   4   300.2302472040045
2   4   300.46286839209716
3   4   300.6999537591191
4   4   300.94301868441744
5   4   301.1927013391106
6   4   301.44845160009544
7   4   301.70822544925454
8   4   301.96821620463646
9   4   302.2226766636591
10   4   302.4639115489044
11   4   302.6825390192469
12   4   302.8681169746694
13   4   303.01018096993977
14   4   303.0996254925876
15   4   303.13018708473254
16   4   303.0996254925876
17   4   303.01018096993977
18   4   302.8681169746694
19   4   302.6825390192469
20   4   302.4639115489044
21   4   302.2226766636591
22   4   301.96821620463646
23   4   301.70822544925454
24   4   301.44845160009544
25   4   301.1927013391106
26   4   300.94301868441744
27   4   300.6999537591191
28   4   300.46286839209716
29   4   300.2302472040045
30   4   300
0   5   300
1   5   300.29017256012395
2   5   300.58375369476624
3   5   300.8838087254907
4   5   301.1927013391106
5   5   301.51170802521585
6   5   301.84060054620096
7   5   302.1772052960299
8   5   302.5169714108895
9   5   302.8526146018378
10   5   303.1739507025459
11   5   303.46808347755484
12   5   303.7201408670952
13   5   303.91471564443106
14   5   304.037999016527
15   5   304.0802683935926
16   5   304.037999016527
17   5   303.91471564443106
18   5   303.7201408670952
19   5   303.46808347755484
20   5   303.1739507025459
21   5   302.8526146018378
22   5   302.5169714108895
23   5   302.1772052960299
24   5   301.84060054620096
25   5   301.51170802521585
26   5   301.1927013391106
27   5   300.8838087254907
28   5   300.58375369476624
29   5   300.29017256012395
30   5   300
0   6   300
1   6   300.35089140095016
2   6   300.70650560510387
3   6   301.0711794215555
4   6   301.44845160009544
5   6   301.8406005462009
6   6   302.24811317752346
7   6   302.6690790350398
8   6   303.09852981032736
9   6   303.52779203621355
10   6   303.9439977209311
11   6   304.33000381297376
12   6   304.66508057688657
13   6   304.9267630279478
14   6   305.0940707511476
15   6   305.15172513809495
16   6   305.0940707511476
17   6   304.9267630279478
18   6   304.66508057688657
19   6   304.33000381297376
20   6   303.9439977209311
21   6   303.52779203621355
22   6   303.09852981032736
23   6   302.6690790350398
24   6   302.24811317752346
25   6   301.8406005462009
26   6   301.44845160009544
27   6   301.0711794215555
